,fov,cell_ID,cell,x_local_px,y_local_px,x_global_px,y_global_px,z,target,CellComp
33415928,60,0,c_1_60_0,3123,1043,54593.5445504277,7469.07130852049,6,CPA1,
33415929,60,0,c_1_60_0,3123,1043,54593.5445504277,7469.07130852049,5,CPA1,
33415930,60,0,c_1_60_0,3161,1043,54631.5429562548,7469.07130852049,5,CPA1,
33415931,60,0,c_1_60_0,3165,1043,54635.5429970978,7469.07130852049,3,CPA1,
33415932,60,0,c_1_60_0,3167,1043,54637.5449997,7469.07130852049,5,CPA1,
33415933,60,0,c_1_60_0,3168,1043,54638.5440188204,7469.07130852049,2,RPL36,
33415934,60,0,c_1_60_0,3169,1043,54639.5430379407,7469.07130852049,4,CPB1,
33415935,60,0,c_1_60_0,3171,1043,54641.545040543,7469.07130852049,0,CTRB1,
33415936,60,0,c_1_60_0,3176,1043,54646.5441005063,7469.07130852049,3,KSR1,
33415937,60,0,c_1_60_0,3108,1044,54578.5434061763,7468.07129830975,4,AMY1C,
33415938,60,0,c_1_60_0,3117,1044,54587.5425069826,7468.07129830975,3,CPA1,
33415939,60,0,c_1_60_0,3122,1044,54592.5415669458,7468.07129830975,7,GRIN3A,
33415940,60,0,c_1_60_0,3125,1044,54595.5425886684,7468.07129830975,7,CLPS,
33415941,60,0,c_1_60_0,3157,1044,54627.5429154119,7468.07129830975,7,PNLIP,
33415942,60,0,c_1_60_0,3158,1044,54628.5419345323,7468.07129830975,5,CELA3B,
33415943,60,0,c_1_60_0,3171,1044,54641.545040543,7468.07129830975,2,CPB1,
33415944,60,0,c_1_60_0,3179,1044,54649.5451222289,7468.07129830975,0,CPB1,
33415945,60,0,c_1_60_0,3179,1044,54649.5451222289,7468.07129830975,4,CPA1,
33415946,60,0,c_1_60_0,3108,1045,54578.5434061763,7467.07128809902,6,SRSF9,
33415947,60,0,c_1_60_0,3122,1045,54592.5415669458,7467.07128809902,3,CPB1,
33415948,60,0,c_1_60_0,3123,1045,54593.5445504277,7467.07128809902,4,SLC16A5,
33415949,60,0,c_1_60_0,3124,1045,54594.5435695481,7467.07128809902,3,PLA2G1B,
33415950,60,0,c_1_60_0,3157,1045,54627.5429154119,7467.07128809902,3,EPB41,
33415951,60,0,c_1_60_0,3177,1045,54647.5431196266,7467.07128809902,2,SAMHD1,
33415952,60,0,c_1_60_0,3179,1045,54649.5451222289,7467.07128809902,1,VIM,
33415953,60,0,c_1_60_0,3104,1046,54574.5433653334,7466.07127788828,7,CYP4B1,
33415954,60,0,c_1_60_0,3112,1046,54582.5434470193,7466.07127788828,7,FRMD4A,
33415955,60,0,c_1_60_0,3115,1046,54585.5444687419,7466.07127788828,7,KIAA2013,
33415956,60,0,c_1_60_0,3116,1046,54586.5434878622,7466.07127788828,4,CELA3B,
33415957,60,0,c_1_60_0,3119,1046,54589.5445095848,7466.07127788828,4,REG1A,
33415958,60,0,c_1_60_0,3159,1046,54629.5449180142,7466.07127788828,7,CELA3B,
33415959,60,0,c_1_60_0,3161,1046,54631.5429562548,7466.07127788828,4,AMY1C,
33415960,60,0,c_1_60_0,3171,1046,54641.545040543,7466.07127788828,3,CELA2A,
33415961,60,0,c_1_60_0,3171,1046,54641.545040543,7466.07127788828,4,CPA1,
33415962,60,0,c_1_60_0,3172,1046,54642.5440596633,7466.07127788828,5,CELA3B,
33415963,60,0,c_1_60_0,3173,1046,54643.5430787837,7466.07127788828,1,CELA3B,
33415964,60,0,c_1_60_0,3176,1046,54646.5441005063,7466.07127788828,2,ETS2,
33415965,60,0,c_1_60_0,3178,1046,54648.5421387469,7466.07127788828,3,CELA3A,
33415966,60,0,c_1_60_0,3104,1047,54574.5433653334,7465.07126767755,4,MAGIX,
33415967,60,0,c_1_60_0,3107,1047,54577.544387056,7465.07126767755,4,RPS5,
33415968,60,0,c_1_60_0,3107,1047,54577.544387056,7465.07126767755,5,RPS5,
33415969,60,0,c_1_60_0,3108,1047,54578.5434061763,7465.07126767755,2,CELA3B,
33415970,60,0,c_1_60_0,3108,1047,54578.5434061763,7465.07126767755,3,CELA3B,
33415971,60,0,c_1_60_0,3126,1047,54596.5416077888,7465.07126767755,7,PIK3R5,
33415972,60,0,c_1_60_0,3136,1047,54606.5436920769,7465.07126767755,7,PRSS1,
33415973,60,0,c_1_60_0,3156,1047,54626.5438962916,7465.07126767755,3,EPB41,
33415974,60,0,c_1_60_0,3159,1047,54629.5449180142,7465.07126767755,7,CPA1,
33415975,60,0,c_1_60_0,3162,1047,54632.5419753752,7465.07126767755,7,VPS13C,
33415976,60,0,c_1_60_0,3168,1047,54638.5440188204,7465.07126767755,2,CPB1,
33415977,60,0,c_1_60_0,3170,1047,54640.5420570611,7465.07126767755,3,CST3,
33415978,60,0,c_1_60_0,3176,1047,54646.5441005063,7465.07126767755,2,SAMHD1,
33415979,60,0,c_1_60_0,3105,1048,54575.5423844537,7464.07125746682,1,CEL,
33415980,60,0,c_1_60_0,3108,1048,54578.5434061763,7464.07125746682,6,CPAMD8,
33415981,60,0,c_1_60_0,3110,1048,54580.541444417,7464.07125746682,3,TSPAN13,
33415982,60,0,c_1_60_0,3112,1048,54582.5434470193,7464.07125746682,3,REG1A,
33415983,60,0,c_1_60_0,3118,1048,54588.5415261029,7464.07125746682,6,GSTM2,
33415984,60,0,c_1_60_0,3118,1048,54588.5415261029,7464.07125746682,7,GSTM2,
33415985,60,0,c_1_60_0,3121,1048,54591.5425478255,7464.07125746682,3,CPA1,
33415986,60,0,c_1_60_0,3123,1048,54593.5445504277,7464.07125746682,5,REG1A,
33415987,60,0,c_1_60_0,3123,1048,54593.5445504277,7464.07125746682,4,REG1A,
33415988,60,0,c_1_60_0,3152,1048,54622.5438554486,7464.07125746682,7,ZNF761,
33415989,60,0,c_1_60_0,3159,1048,54629.5449180142,7464.07125746682,6,AMY1C,
33415990,60,0,c_1_60_0,3163,1048,54633.5449588571,7464.07125746682,5,PRSS1,
33415991,60,0,c_1_60_0,3167,1048,54637.5449997,7464.07125746682,3,PNLIPRP1,
33415992,60,0,c_1_60_0,3174,1048,54644.542097904,7464.07125746682,5,PNLIP,
33415993,60,0,c_1_60_0,3175,1048,54645.5450813859,7464.07125746682,1,PLA2G1B,
33415994,60,0,c_1_60_0,3176,1048,54646.5441005063,7464.07125746682,5,CPB1,
33415995,60,0,c_1_60_0,3100,1049,54570.5433244905,7463.07124725608,0,AEN,
33415996,60,0,c_1_60_0,3103,1049,54573.5443462131,7463.07124725608,5,EML2,
33415997,60,0,c_1_60_0,3104,1049,54574.5433653334,7463.07124725608,4,EML2,
33415998,60,0,c_1_60_0,3108,1049,54578.5434061763,7463.07124725608,0,CELA3A,
33415999,60,0,c_1_60_0,3108,1049,54578.5434061763,7463.07124725608,1,CELA3A,
33416000,60,0,c_1_60_0,3110,1049,54580.541444417,7463.07124725608,6,SYCN,
33416001,60,0,c_1_60_0,3110,1049,54580.541444417,7463.07124725608,5,SYCN,
33416002,60,0,c_1_60_0,3122,1049,54592.5415669458,7463.07124725608,4,REG1B,
33416003,60,0,c_1_60_0,3122,1049,54592.5415669458,7463.07124725608,7,CPAMD8,
33416004,60,0,c_1_60_0,3142,1049,54612.5417711605,7463.07124725608,7,CEL,
33416005,60,0,c_1_60_0,3157,1049,54627.5429154119,7463.07124725608,7,CTRC,
33416006,60,0,c_1_60_0,3169,1049,54639.5430379407,7463.07124725608,5,CPA1,
33416007,60,0,c_1_60_0,3171,1049,54641.545040543,7463.07124725608,5,LSM14A,
33416008,60,0,c_1_60_0,3173,1049,54643.5430787837,7463.07124725608,3,CPB1,
33416009,60,0,c_1_60_0,3176,1049,54646.5441005063,7463.07124725608,2,HERC4,
33416010,60,0,c_1_60_0,3105,1050,54575.5423844537,7462.07123704535,1,AMY1C,
33416011,60,0,c_1_60_0,3109,1050,54579.5424252967,7462.07123704535,5,CPAMD8,
33416012,60,0,c_1_60_0,3111,1050,54581.5444278989,7462.07123704535,6,GPBP1,
33416013,60,0,c_1_60_0,3111,1050,54581.5444278989,7462.07123704535,5,REG1A,
33416014,60,0,c_1_60_0,3112,1050,54582.5434470193,7462.07123704535,6,ARFGEF2,
33416015,60,0,c_1_60_0,3117,1050,54587.5425069826,7462.07123704535,2,CPB1,
33416016,60,0,c_1_60_0,3121,1050,54591.5425478255,7462.07123704535,3,PNLIP,
33416017,60,0,c_1_60_0,3158,1050,54628.5419345323,7462.07123704535,4,AMY1C,
33416018,60,0,c_1_60_0,3163,1050,54633.5449588571,7462.07123704535,5,SEC62,
33416019,60,0,c_1_60_0,3168,1050,54638.5440188204,7462.07123704535,4,CBX7,
33416020,60,0,c_1_60_0,3173,1050,54643.5430787837,7462.07123704535,0,PLA2G1B,
33416021,60,0,c_1_60_0,3173,1050,54643.5430787837,7462.07123704535,1,CELA3B,
33416022,60,0,c_1_60_0,3173,1050,54643.5430787837,7462.07123704535,2,CPA1,
33416023,60,0,c_1_60_0,3174,1050,54644.542097904,7462.07123704535,5,CPA1,
33416024,60,0,c_1_60_0,3176,1050,54646.5441005063,7462.07123704535,5,PRELID1,
33416025,60,0,c_1_60_0,3178,1050,54648.5421387469,7462.07123704535,4,PRSS1,
33416026,60,0,c_1_60_0,3100,1051,54570.5433244905,7461.07122683461,3,KAT2A,
33416027,60,0,c_1_60_0,3104,1051,54574.5433653334,7461.07122683461,2,SULT1C2,
33416028,60,0,c_1_60_0,3111,1051,54581.5444278989,7461.07122683461,6,REG1A,
33416029,60,0,c_1_60_0,3112,1051,54582.5434470193,7461.07122683461,4,CPAMD8,
33416030,60,0,c_1_60_0,3113,1051,54583.5424661396,7461.07122683461,3,CPAMD8,
33416031,60,0,c_1_60_0,3158,1051,54628.5419345323,7461.07122683461,5,AMY1C,
33416032,60,0,c_1_60_0,3163,1051,54633.5449588571,7461.07122683461,5,SEC62,
33416033,60,0,c_1_60_0,3166,1051,54636.5420162181,7461.07122683461,2,CPB1,
33416034,60,0,c_1_60_0,3167,1051,54637.5449997,7461.07122683461,6,PNLIP,
33416035,60,0,c_1_60_0,3175,1051,54645.5450813859,7461.07122683461,1,HERC4,
33416036,60,0,c_1_60_0,3177,1051,54647.5431196266,7461.07122683461,0,CPA1,
33416037,60,0,c_1_60_0,3108,1052,54578.5434061763,7460.07121662388,5,GPR84,
33416038,60,0,c_1_60_0,3108,1052,54578.5434061763,7460.07121662388,4,GPR84,
33416039,60,0,c_1_60_0,3112,1052,54582.5434470193,7460.07121662388,5,CPAMD8,
33416040,60,0,c_1_60_0,3117,1052,54587.5425069826,7460.07121662388,3,CPA1,
33416041,60,0,c_1_60_0,3119,1052,54589.5445095848,7460.07121662388,5,NUDT6,
33416042,60,0,c_1_60_0,3122,1052,54592.5415669458,7460.07121662388,5,GP2,
33416043,60,0,c_1_60_0,3122,1052,54592.5415669458,7460.07121662388,6,GP2,
33416044,60,0,c_1_60_0,3147,1052,54617.5447954854,7460.07121662388,7,CTRC,
33416045,60,0,c_1_60_0,3153,1052,54623.542874569,7460.07121662388,7,CPA1,
33416046,60,0,c_1_60_0,3163,1052,54633.5449588571,7460.07121662388,2,ZNF761,
33416047,60,0,c_1_60_0,3171,1052,54641.545040543,7460.07121662388,1,CELA3B,
33416048,60,0,c_1_60_0,3171,1052,54641.545040543,7460.07121662388,2,CPB1,
33416049,60,0,c_1_60_0,3112,1053,54582.5434470193,7459.07120641315,5,CELA3A,
33416050,60,0,c_1_60_0,3114,1053,54584.54148526,7459.07120641315,3,REG3G,
33416051,60,0,c_1_60_0,3117,1053,54587.5425069826,7459.07120641315,5,CELA3B,
33416052,60,0,c_1_60_0,3118,1053,54588.5415261029,7459.07120641315,6,CELA3B,
33416053,60,0,c_1_60_0,3141,1053,54611.5427520402,7459.07120641315,7,CEL,
33416054,60,0,c_1_60_0,3159,1053,54629.5449180142,7459.07120641315,6,CPB1,
33416055,60,0,c_1_60_0,3162,1053,54632.5419753752,7459.07120641315,6,CPA1,
33416056,60,0,c_1_60_0,3162,1053,54632.5419753752,7459.07120641315,7,CPAMD8,
33416057,60,0,c_1_60_0,3164,1053,54634.5439779775,7459.07120641315,3,ZNF761,
33416058,60,0,c_1_60_0,3167,1053,54637.5449997,7459.07120641315,6,RPAP1,
33416059,60,0,c_1_60_0,3173,1053,54643.5430787837,7459.07120641315,6,CPB1,
33416060,60,0,c_1_60_0,3174,1053,54644.542097904,7459.07120641315,4,PNLIP,
33416061,60,0,c_1_60_0,3176,1053,54646.5441005063,7459.07120641315,2,CPB1,
33416062,60,0,c_1_60_0,3102,1054,54572.5453270927,7458.07119620241,2,CPA1,
33416063,60,0,c_1_60_0,3108,1054,54578.5434061763,7458.07119620241,3,RPL31,
33416064,60,0,c_1_60_0,3109,1054,54579.5424252967,7458.07119620241,4,REG1B,
33416065,60,0,c_1_60_0,3112,1054,54582.5434470193,7458.07119620241,6,CTRB1,
33416066,60,0,c_1_60_0,3120,1054,54590.5435287052,7458.07119620241,2,IRF2BPL,
33416067,60,0,c_1_60_0,3120,1054,54590.5435287052,7458.07119620241,3,IRF2BPL,
33416068,60,0,c_1_60_0,3125,1054,54595.5425886684,7458.07119620241,7,NPHP3,
33416069,60,0,c_1_60_0,3127,1054,54597.5445912707,7458.07119620241,6,CPAMD8,
33416070,60,0,c_1_60_0,3160,1054,54630.5439371345,7458.07119620241,4,REG1B,
33416071,60,0,c_1_60_0,3163,1054,54633.5449588571,7458.07119620241,6,ADAMTS5,
33416072,60,0,c_1_60_0,3168,1054,54638.5440188204,7458.07119620241,5,FIS1,
33416073,60,0,c_1_60_0,3176,1054,54646.5441005063,7458.07119620241,5,PRSS1,
33416074,60,0,c_1_60_0,3111,1055,54581.5444278989,7457.07118599168,3,PRSS1,
33416075,60,0,c_1_60_0,3117,1055,54587.5425069826,7457.07118599168,4,UFD1,
33416076,60,0,c_1_60_0,3122,1055,54592.5415669458,7457.07118599168,3,CELA3B,
33416077,60,0,c_1_60_0,3125,1055,54595.5425886684,7457.07118599168,7,PNLIP,
33416078,60,0,c_1_60_0,3127,1055,54597.5445912707,7457.07118599168,7,IMPDH1,
33416079,60,0,c_1_60_0,3139,1055,54609.5447137995,7457.07118599168,7,PRSS1,
33416080,60,0,c_1_60_0,3140,1055,54610.5437329198,7457.07118599168,7,FAM209B,
33416081,60,0,c_1_60_0,3151,1055,54621.5448363283,7457.07118599168,7,C1orf115,
33416082,60,0,c_1_60_0,3161,1055,54631.5429562548,7457.07118599168,7,CPA1,
33416083,60,0,c_1_60_0,3161,1055,54631.5429562548,7457.07118599168,6,CPA1,
33416084,60,0,c_1_60_0,3169,1055,54639.5430379407,7457.07118599168,3,CELA3B,
33416085,60,0,c_1_60_0,3174,1055,54644.542097904,7457.07118599168,2,PRSS1,
33416086,60,0,c_1_60_0,3175,1055,54645.5450813859,7457.07118599168,2,CELA2A,
33416087,60,0,c_1_60_0,3106,1056,54576.5453679357,7456.07117578094,0,RPS19BP1,
33416088,60,0,c_1_60_0,3107,1056,54577.544387056,7456.07117578094,3,PRSS1,
33416089,60,0,c_1_60_0,3108,1056,54578.5434061763,7456.07117578094,4,AMY1C,
33416090,60,0,c_1_60_0,3114,1056,54584.54148526,7456.07117578094,4,RRP12,
33416091,60,0,c_1_60_0,3114,1056,54584.54148526,7456.07117578094,5,RRP12,
33416092,60,0,c_1_60_0,3116,1056,54586.5434878622,7456.07117578094,3,CELA3B,
33416093,60,0,c_1_60_0,3129,1056,54599.5426295114,7456.07117578094,7,CELA3B,
33416094,60,0,c_1_60_0,3138,1056,54608.5417303176,7456.07117578094,6,CELA2A,
33416095,60,0,c_1_60_0,3141,1056,54611.5427520402,7456.07117578094,7,CPAMD8,
33416096,60,0,c_1_60_0,3148,1056,54618.5438146057,7456.07117578094,7,CPA1,
33416097,60,0,c_1_60_0,3153,1056,54623.542874569,7456.07117578094,7,CPB1,
33416098,60,0,c_1_60_0,3165,1056,54635.5429970978,7456.07117578094,6,CPB1,
33416099,60,0,c_1_60_0,3165,1056,54635.5429970978,7456.07117578094,7,CPB1,
33416100,60,0,c_1_60_0,3167,1056,54637.5449997,7456.07117578094,7,FHIP2A,
33416101,60,0,c_1_60_0,3167,1056,54637.5449997,7456.07117578094,7,PLA2G1B,
33416102,60,0,c_1_60_0,3120,1057,54590.5435287052,7455.07116557021,3,CELA2A,
33416103,60,0,c_1_60_0,3120,1057,54590.5435287052,7455.07116557021,4,CELA2A,
33416104,60,0,c_1_60_0,3121,1057,54591.5425478255,7455.07116557021,6,BMPR2,
33416105,60,0,c_1_60_0,3121,1057,54591.5425478255,7455.07116557021,7,BMPR2,
33416106,60,0,c_1_60_0,3123,1057,54593.5445504277,7455.07116557021,6,PRSS1,
33416107,60,0,c_1_60_0,3123,1057,54593.5445504277,7455.07116557021,5,OPLAH,
33416108,60,0,c_1_60_0,3124,1057,54594.5435695481,7455.07116557021,6,CELA2A,
33416109,60,0,c_1_60_0,3150,1057,54620.5418528464,7455.07116557021,6,CLPS,
33416110,60,0,c_1_60_0,3156,1057,54626.5438962916,7455.07116557021,7,PRSS1,
33416111,60,0,c_1_60_0,3159,1057,54629.5449180142,7455.07116557021,7,PNLIP,
33416112,60,0,c_1_60_0,3159,1057,54629.5449180142,7455.07116557021,6,CPB1,
33416113,60,0,c_1_60_0,3163,1057,54633.5449588571,7455.07116557021,6,FTL,
33416114,60,0,c_1_60_0,3173,1057,54643.5430787837,7455.07116557021,7,ANPEP,
33416115,60,0,c_1_60_0,3178,1057,54648.5421387469,7455.07116557021,2,CPA1,
33416116,60,0,c_1_60_0,3179,1057,54649.5451222289,7455.07116557021,1,CPA1,
33416117,60,0,c_1_60_0,3111,1058,54581.5444278989,7454.07115535948,4,PCBD1,
33416118,60,0,c_1_60_0,3113,1058,54583.5424661396,7454.07115535948,4,PNLIP,
33416119,60,0,c_1_60_0,3136,1058,54606.5436920769,7454.07115535948,7,PRSS1,
33416120,60,0,c_1_60_0,3145,1058,54615.5427928831,7454.07115535948,7,CPA1,
33416121,60,0,c_1_60_0,3152,1058,54622.5438554486,7454.07115535948,7,CPAMD8,
33416122,60,0,c_1_60_0,3173,1058,54643.5430787837,7454.07115535948,6,ANPEP,
33416123,60,0,c_1_60_0,3175,1058,54645.5450813859,7454.07115535948,5,KIAA2013,
33416124,60,0,c_1_60_0,3152,1059,54622.5438554486,7453.07114514874,7,CPA1,
33416125,60,0,c_1_60_0,3166,1059,54636.5420162181,7453.07114514874,6,CPA1,
33416126,60,0,c_1_60_0,3178,1059,54648.5421387469,7453.07114514874,1,CPA1,
33416127,60,0,c_1_60_0,3137,1060,54607.5427111972,7452.07113493801,6,CTRC,
33416128,60,0,c_1_60_0,3151,1060,54621.5448363283,7452.07113493801,7,RELL2,
33416129,60,0,c_1_60_0,3157,1060,54627.5429154119,7452.07113493801,7,CPA1,
33416130,60,0,c_1_60_0,3162,1060,54632.5419753752,7452.07113493801,7,CPA1,
33416131,60,0,c_1_60_0,3166,1060,54636.5420162181,7452.07113493801,6,CPA1,
33416132,60,0,c_1_60_0,3168,1060,54638.5440188204,7452.07113493801,6,CPB1,
33416133,60,0,c_1_60_0,3168,1060,54638.5440188204,7452.07113493801,7,CPB1,
33416134,60,0,c_1_60_0,3171,1060,54641.545040543,7452.07113493801,3,CPAMD8,
33416135,60,0,c_1_60_0,3172,1060,54642.5440596633,7452.07113493801,5,CPAMD8,
33416136,60,0,c_1_60_0,3175,1060,54645.5450813859,7452.07113493801,5,KIAA2013,
33416137,60,0,c_1_60_0,3124,1061,54594.5435695481,7451.07112472727,5,SPINK1,
33416138,60,0,c_1_60_0,3128,1061,54598.543610391,7451.07112472727,4,CELA3A,
33416139,60,0,c_1_60_0,3130,1061,54600.5416486317,7451.07112472727,6,TLE2,
33416140,60,0,c_1_60_0,3136,1061,54606.5436920769,7451.07112472727,6,PLA2G1B,
33416141,60,0,c_1_60_0,3137,1061,54607.5427111972,7451.07112472727,7,CTRC,
33416142,60,0,c_1_60_0,3162,1061,54632.5419753752,7451.07112472727,5,PRSS1,
33416143,60,0,c_1_60_0,3176,1061,54646.5441005063,7451.07112472727,2,CPA1,
33416144,60,0,c_1_60_0,3177,1061,54647.5431196266,7451.07112472727,1,CELA3B,
33416145,60,0,c_1_60_0,3177,1061,54647.5431196266,7451.07112472727,2,CELA3B,
33416146,60,0,c_1_60_0,3179,1061,54649.5451222289,7451.07112472727,4,GP2,
33416147,60,0,c_1_60_0,3110,1062,54580.541444417,7450.07111451654,3,CD24,
33416148,60,0,c_1_60_0,3110,1062,54580.541444417,7450.07111451654,2,CD24,
33416149,60,0,c_1_60_0,3129,1062,54599.5426295114,7450.07111451654,4,PRSS1,
33416150,60,0,c_1_60_0,3131,1062,54601.5446321136,7450.07111451654,4,CELA2A,
33416151,60,0,c_1_60_0,3143,1062,54613.5447546424,7450.07111451654,7,CPB1,
33416152,60,0,c_1_60_0,3144,1062,54614.5437737628,7450.07111451654,7,VAPB,
33416153,60,0,c_1_60_0,3155,1062,54625.5448771712,7450.07111451654,5,PDLIM1,
33416154,60,0,c_1_60_0,3156,1062,54626.5438962916,7450.07111451654,7,CPA1,
33416155,60,0,c_1_60_0,3167,1062,54637.5449997,7450.07111451654,5,CPAMD8,
33416156,60,0,c_1_60_0,3171,1062,54641.545040543,7450.07111451654,6,PNLIP,
33416157,60,0,c_1_60_0,3175,1062,54645.5450813859,7450.07111451654,1,NOMO2,
33416158,60,0,c_1_60_0,3179,1062,54649.5451222289,7450.07111451654,4,PRSS1,
33416159,60,0,c_1_60_0,3180,1062,54650.5441413492,7450.07111451654,6,AMY1C,
33416160,60,0,c_1_60_0,3109,1063,54579.5424252967,7449.07110430581,0,CELA3A,
33416161,60,0,c_1_60_0,3120,1063,54590.5435287052,7449.07110430581,4,PPARA,
33416162,60,0,c_1_60_0,3123,1063,54593.5445504277,7449.07110430581,4,PDIA4,
33416163,60,0,c_1_60_0,3136,1063,54606.5436920769,7449.07110430581,6,CPA1,
33416164,60,0,c_1_60_0,3142,1063,54612.5417711605,7449.07110430581,7,ZNF761,
33416165,60,0,c_1_60_0,3151,1063,54621.5448363283,7449.07110430581,6,PRSS1,
33416166,60,0,c_1_60_0,3168,1063,54638.5440188204,7449.07110430581,6,CPA1,
33416167,60,0,c_1_60_0,3171,1063,54641.545040543,7449.07110430581,5,CPA1,
33416168,60,0,c_1_60_0,3175,1063,54645.5450813859,7449.07110430581,2,NOMO2,
33416169,60,0,c_1_60_0,3176,1063,54646.5441005063,7449.07110430581,6,PRSS3,
33416170,60,0,c_1_60_0,3179,1063,54649.5451222289,7449.07110430581,4,RFPL4A,
33416171,60,0,c_1_60_0,3111,1064,54581.5444278989,7448.07109409507,2,USP54,
33416172,60,0,c_1_60_0,3111,1064,54581.5444278989,7448.07109409507,1,USP54,
33416173,60,0,c_1_60_0,3111,1064,54581.5444278989,7448.07109409507,0,TREM2,
33416174,60,0,c_1_60_0,3113,1064,54583.5424661396,7448.07109409507,5,CCDC7,
33416175,60,0,c_1_60_0,3119,1064,54589.5445095848,7448.07109409507,5,PRSS1,
33416176,60,0,c_1_60_0,3119,1064,54589.5445095848,7448.07109409507,4,PRSS1,
33416177,60,0,c_1_60_0,3121,1064,54591.5425478255,7448.07109409507,5,QDPR,
33416178,60,0,c_1_60_0,3130,1064,54600.5416486317,7448.07109409507,5,DAZAP2,
33416179,60,0,c_1_60_0,3134,1064,54604.5416894746,7448.07109409507,6,CELA3B,
33416180,60,0,c_1_60_0,3135,1064,54605.5446729566,7448.07109409507,7,CELA3B,
33416181,60,0,c_1_60_0,3136,1064,54606.5436920769,7448.07109409507,7,REG1A,
33416182,60,0,c_1_60_0,3144,1064,54614.5437737628,7448.07109409507,7,H2AJ,
33416183,60,0,c_1_60_0,3152,1064,54622.5438554486,7448.07109409507,7,OSTM1,
33416184,60,0,c_1_60_0,3154,1064,54624.5418936893,7448.07109409507,5,CPA1,
33416185,60,0,c_1_60_0,3157,1064,54627.5429154119,7448.07109409507,7,CPA1,
33416186,60,0,c_1_60_0,3159,1064,54629.5449180142,7448.07109409507,7,PRSS1,
33416187,60,0,c_1_60_0,3168,1064,54638.5440188204,7448.07109409507,6,CPA1,
33416188,60,0,c_1_60_0,3171,1064,54641.545040543,7448.07109409507,3,CPAMD8,
33416189,60,0,c_1_60_0,3172,1064,54642.5440596633,7448.07109409507,7,CPA1,
33416190,60,0,c_1_60_0,3178,1064,54648.5421387469,7448.07109409507,4,CPA1,
33416191,60,0,c_1_60_0,3179,1064,54649.5451222289,7448.07109409507,4,CPB1,
33416192,60,0,c_1_60_0,3114,1065,54584.54148526,7447.07108388434,2,PRDX3,
33416193,60,0,c_1_60_0,3116,1065,54586.5434878622,7447.07108388434,7,CPXCR1,
33416194,60,0,c_1_60_0,3120,1065,54590.5435287052,7447.07108388434,4,AMY1C,
33416195,60,0,c_1_60_0,3120,1065,54590.5435287052,7447.07108388434,5,AMY1C,
33416196,60,0,c_1_60_0,3125,1065,54595.5425886684,7447.07108388434,5,EIF5B,
33416197,60,0,c_1_60_0,3147,1065,54617.5447954854,7447.07108388434,7,PRSS1,
33416198,60,0,c_1_60_0,3149,1065,54619.542833726,7447.07108388434,6,COA3,
33416199,60,0,c_1_60_0,3164,1065,54634.5439779775,7447.07108388434,7,RPL28,
33416200,60,0,c_1_60_0,3171,1065,54641.545040543,7447.07108388434,6,PNLIP,
33416201,60,0,c_1_60_0,3172,1065,54642.5440596633,7447.07108388434,5,CPA1,
33416202,60,0,c_1_60_0,3175,1065,54645.5450813859,7447.07108388434,4,CPA1,
33416203,60,0,c_1_60_0,3176,1065,54646.5441005063,7447.07108388434,5,HSP90AA1,
33416204,60,0,c_1_60_0,3179,1065,54649.5451222289,7447.07108388434,5,CPA1,
33416205,60,0,c_1_60_0,3150,1066,54620.5418528464,7446.0710736736,7,CELA3A,
33416206,60,0,c_1_60_0,3153,1066,54623.542874569,7446.0710736736,6,CPAMD8,
33416207,60,0,c_1_60_0,3162,1066,54632.5419753752,7446.0710736736,6,NR4A1,
33416208,60,0,c_1_60_0,3165,1066,54635.5429970978,7446.0710736736,6,PSMC6,
33416209,60,0,c_1_60_0,3166,1066,54636.5420162181,7446.0710736736,6,ZP4,
33416210,60,0,c_1_60_0,3167,1066,54637.5449997,7446.0710736736,6,ANKRD30BL,
33416211,60,0,c_1_60_0,3174,1066,54644.542097904,7446.0710736736,7,LYPD6B,
33416212,60,0,c_1_60_0,3177,1066,54647.5431196266,7446.0710736736,4,CPB1,
33416213,60,0,c_1_60_0,3177,1066,54647.5431196266,7446.0710736736,4,C12orf40,
33416214,60,0,c_1_60_0,3178,1066,54648.5421387469,7446.0710736736,6,PPARA,
33416215,60,0,c_1_60_0,3181,1066,54651.5431604695,7446.0710736736,6,AKTIP,
33416216,60,0,c_1_60_0,3116,1067,54586.5434878622,7445.07106346287,4,PLA2G1B,
33416217,60,0,c_1_60_0,3116,1067,54586.5434878622,7445.07106346287,5,PLA2G1B,
33416218,60,0,c_1_60_0,3120,1067,54590.5435287052,7445.07106346287,4,CPAMD8,
33416219,60,0,c_1_60_0,3135,1067,54605.5446729566,7445.07106346287,6,CELA3A,
33416220,60,0,c_1_60_0,3149,1067,54619.542833726,7445.07106346287,7,CPA1,
33416221,60,0,c_1_60_0,3150,1067,54620.5418528464,7445.07106346287,6,CELA3A,
